forecast_id,forecast_kst_dtm,kpx_group_1,kpx_group_2,kpx_group_3
forecast_0022,2025-01-01 22:00:00,16255.5524988867,18159.00780926791,13326.671148594321
forecast_0023,2025-01-01 23:00:00,16194.118687747681,18042.468137963144,13326.671148594321
forecast_0024,2025-01-02 00:00:00,16162.393537771713,18097.083225060716,13139.965074179323
forecast_0025,2025-01-02 01:00:00,13318.450527244466,16689.70938203463,10383.543864249748
forecast_0026,2025-01-02 02:00:00,13079.034096866453,16457.98165443896,10172.75784083892
forecast_0027,2025-01-02 03:00:00,11411.807365303539,15018.79560780397,8638.144704274015
forecast_0028,2025-01-02 04:00:00,10533.395181050953,14485.829881182319,7451.310935591526
forecast_0029,2025-01-02 05:00:00,9230.741859440815,12614.467269226207,6531.413730411806
forecast_0030,2025-01-02 06:00:00,8400.487813569991,10731.63891893944,5540.78627301252
forecast_0031,2025-01-02 07:00:00,8400.487813569991,9424.162376230543,5115.5258180445235
forecast_0032,2025-01-02 08:00:00,8233.845303153137,9115.51735033814,5099.45812672169
forecast_0033,2025-01-02 09:00:00,7653.3375678728335,8249.47293010097,4547.624890828814
forecast_0034,2025-01-02 10:00:00,6600.541893732816,6193.800795688437,3373.7420422083615
forecast_0035,2025-01-02 11:00:00,4927.351845438667,4725.36884212407,2253.583417315924
forecast_0036,2025-01-02 12:00:00,4927.351845438667,4309.424095725674,2190.1088013121143
forecast_0037,2025-01-02 13:00:00,4972.615410745615,3502.905446624639,2190.1088013121143
forecast_0038,2025-01-02 14:00:00,5559.224443701261,3502.905446624639,2480.599489174101
forecast_0039,2025-01-02 15:00:00,6771.287184428332,4290.575301113542,3179.9119789266315
forecast_0040,2025-01-02 16:00:00,9478.342468176741,6292.6453304554825,5111.438194866814
forecast_0041,2025-01-02 17:00:00,10107.867939412397,8812.353888019647,6477.071224278325
forecast_0042,2025-01-02 18:00:00,10465.422186812988,10502.94609267555,7567.611888937238
forecast_0043,2025-01-02 19:00:00,10703.993046665762,11048.366344771293,7693.267630189503
forecast_0044,2025-01-02 20:00:00,11030.454418230142,12351.137898884173,7877.576458525568
forecast_0045,2025-01-02 21:00:00,11265.72433655729,13243.900834305548,8437.695535225675
forecast_0046,2025-01-02 22:00:00,11621.189082122823,14387.462483588642,9158.786122803886
forecast_0047,2025-01-02 23:00:00,11640.122255025864,14629.953563160354,9754.425289795203
forecast_0048,2025-01-03 00:00:00,11714.411588048155,14744.527078337886,9867.17099243
forecast_0049,2025-01-03 01:00:00,12834.798095344817,14819.571709989064,10094.347244015336
forecast_0050,2025-01-03 02:00:00,12762.53188415701,14838.853637370836,10137.523754765713
forecast_0051,2025-01-03 03:00:00,12762.53188415701,14863.733604369894,10229.51094396928
forecast_0052,2025-01-03 04:00:00,12984.358172826363,14838.853637370836,10337.102491908008
forecast_0053,2025-01-03 05:00:00,12984.358172826363,14821.951934327948,10337.102491908008
forecast_0054,2025-01-03 06:00:00,12904.00943914701,14599.494082303805,10138.058647631482
forecast_0055,2025-01-03 07:00:00,12546.178741528041,14599.494082303805,9592.182541924674
forecast_0056,2025-01-03 08:00:00,12546.178741528041,14677.428202470652,9592.182541924674
forecast_0057,2025-01-03 09:00:00,12546.178741528041,14677.428202470652,9592.182541924674
forecast_0058,2025-01-03 10:00:00,12365.352569099387,13771.045736735658,9399.283002583323
forecast_0059,2025-01-03 11:00:00,12365.352569099387,13520.14304367819,9236.595884248967
forecast_0060,2025-01-03 12:00:00,12592.139992679888,11834.095279918538,8628.617602713313
forecast_0061,2025-01-03 13:00:00,12601.241534488585,11834.095279918538,8628.617602713313
forecast_0062,2025-01-03 14:00:00,12956.61586853119,11949.461827426992,8398.12385373137
forecast_0063,2025-01-03 15:00:00,13565.923402118413,12075.204485357102,8888.257778632997
forecast_0064,2025-01-03 16:00:00,13565.923402118413,12406.834626562557,8891.692487614144
forecast_0065,2025-01-03 17:00:00,12951.904192129577,12406.834626562557,8891.692487614144
forecast_0066,2025-01-03 18:00:00,12294.421770649842,12406.834626562557,9085.19791647134
forecast_0067,2025-01-03 19:00:00,12294.421770649842,13357.555145717324,9505.896884564678
forecast_0068,2025-01-03 20:00:00,14040.509524717236,14850.022068541988,10515.251072463714
forecast_0069,2025-01-03 21:00:00,14040.509524717236,15177.116327603664,10841.903030980058
forecast_0070,2025-01-03 22:00:00,13910.824414069857,15177.116327603664,10999.052748188487
forecast_0071,2025-01-03 23:00:00,13895.283568141695,15152.1919865536,10999.052748188487
forecast_0072,2025-01-04 00:00:00,13874.097656412083,15125.455845207436,10986.743752513139
forecast_0073,2025-01-04 01:00:00,14796.6170523446,15472.632390098926,11473.566847328957
forecast_0074,2025-01-04 02:00:00,14867.87325177348,15751.3313891136,11528.080375444517
forecast_0075,2025-01-04 03:00:00,14867.87325177348,15751.524176761768,11528.080375444517
forecast_0076,2025-01-04 04:00:00,14867.87325177348,15751.524176761768,11227.527627057108
forecast_0077,2025-01-04 05:00:00,15530.522306574989,15385.844955073808,11028.141369874978
forecast_0078,2025-01-04 06:00:00,15646.420297720408,15385.844955073808,11006.487144228273
forecast_0079,2025-01-04 07:00:00,15646.420297720408,15670.5657906395,10919.477094710464
forecast_0080,2025-01-04 08:00:00,15233.955107894497,15670.5657906395,10502.219825857645
forecast_0081,2025-01-04 09:00:00,12950.777772694531,15216.010603564373,9996.021386937398
forecast_0082,2025-01-04 10:00:00,11309.327545489821,14380.102339154904,8717.274660878817
forecast_0083,2025-01-04 11:00:00,10431.805773869719,12466.388923410777,8170.930191339474
forecast_0084,2025-01-04 12:00:00,10296.680594864134,12386.679151367416,7912.384094145802
forecast_0085,2025-01-04 13:00:00,10296.680594864134,12466.388923410777,8170.930191339474
forecast_0086,2025-01-04 14:00:00,11576.024640445701,12386.679151367416,8428.860625755728
forecast_0087,2025-01-04 15:00:00,12067.260230860433,12592.612157125419,8521.12393465497
forecast_0088,2025-01-04 16:00:00,12968.445167716352,12592.612157125419,8991.649846856664
forecast_0089,2025-01-04 17:00:00,13340.973776126173,12787.742948574007,9078.074960188007
forecast_0090,2025-01-04 18:00:00,14358.462121785125,14741.764590256946,10596.697176141279
forecast_0091,2025-01-04 19:00:00,14653.74403619186,15198.166601423734,10737.744013165464
forecast_0092,2025-01-04 20:00:00,14661.906319568845,15803.566560275858,11610.962612939104
forecast_0093,2025-01-04 21:00:00,15314.495318844889,16789.344715640018,12401.698735039292
forecast_0094,2025-01-04 22:00:00,17001.03703223161,17434.772189523752,12951.933981735463
forecast_0095,2025-01-04 23:00:00,17958.655201911584,17906.878936433095,14799.695956535645
forecast_0096,2025-01-05 00:00:00,18135.775101810304,18020.193641971688,14936.423750047372
forecast_0097,2025-01-05 01:00:00,16623.01154490935,17134.298621516064,11949.536086068978
forecast_0098,2025-01-05 02:00:00,16896.409501082497,16904.82811732007,11438.532540558645
forecast_0099,2025-01-05 03:00:00,16634.64444009726,16656.79141550149,11195.592334392992
forecast_0100,2025-01-05 04:00:00,16634.64444009726,16656.79141550149,11124.750424789036
forecast_0101,2025-01-05 05:00:00,15134.948892206507,15972.327666975292,10638.780370870252
forecast_0102,2025-01-05 06:00:00,12608.213943205657,15635.802896110494,10389.749113775186
forecast_0103,2025-01-05 07:00:00,12608.213943205657,15635.802896110494,10389.749113775186
forecast_0104,2025-01-05 08:00:00,13754.890229299745,16885.19782065349,11544.201943895196
forecast_0105,2025-01-05 09:00:00,13980.99555021885,17806.410715508486,12333.439409235185
forecast_0106,2025-01-05 10:00:00,14918.461304834334,17949.06319865494,12863.155357520416
forecast_0107,2025-01-05 11:00:00,16664.185105343844,18678.577624660255,15125.857955289937
forecast_0108,2025-01-05 12:00:00,16664.185105343844,18678.577624660255,15125.857955289937
forecast_0109,2025-01-05 13:00:00,16265.661278502821,18235.927352463907,15031.800619314936
forecast_0110,2025-01-05 14:00:00,14347.742329308714,17245.808927157734,12815.060050448128
forecast_0111,2025-01-05 15:00:00,13241.155849420282,15693.261133255552,11369.170293749405
forecast_0112,2025-01-05 16:00:00,12792.973091513115,15312.009182281345,10854.414823786416
forecast_0113,2025-01-05 17:00:00,11896.262051956299,14922.767291123462,10309.396142987232
forecast_0114,2025-01-05 18:00:00,11896.262051956299,14922.767291123462,10309.396142987232
forecast_0115,2025-01-05 19:00:00,12658.634379829367,14863.993947179746,10493.217335286427
forecast_0116,2025-01-05 20:00:00,12781.737946898822,14930.29434888838,10691.542474099748
forecast_0117,2025-01-05 21:00:00,12781.737946898822,14930.29434888838,11068.97664307717
forecast_0118,2025-01-05 22:00:00,12753.648266459199,14930.29434888838,11068.97664307717
forecast_0119,2025-01-05 23:00:00,12281.238875290495,14552.844627945817,10618.269795334974
forecast_0120,2025-01-06 00:00:00,12103.969758494784,14401.196330448678,10277.898708249086
forecast_0121,2025-01-06 01:00:00,11130.418227102538,12339.408701622742,8356.324798313044
forecast_0122,2025-01-06 02:00:00,10925.299024155249,12310.707074400709,8049.623071568625
forecast_0123,2025-01-06 03:00:00,10354.305119902836,11661.945092251975,7617.321879157888
forecast_0124,2025-01-06 04:00:00,9219.347372477741,10591.833501284862,6832.208164104487
forecast_0125,2025-01-06 05:00:00,8369.7778343424,8030.305785418629,5063.693306183659
forecast_0126,2025-01-06 06:00:00,7307.4615369389185,7780.059473130234,5019.253366473848
forecast_0127,2025-01-06 07:00:00,7031.135792155137,7202.400078105373,4750.439041817296
forecast_0128,2025-01-06 08:00:00,7001.488634495739,5923.0574790179135,4345.860722334523
forecast_0129,2025-01-06 09:00:00,7001.488634495739,5923.0574790179135,4345.860722334523
forecast_0130,2025-01-06 10:00:00,7001.488634495739,5923.0574790179135,3987.242309781618
forecast_0131,2025-01-06 11:00:00,6699.842401663453,5921.05044293787,3975.689889380741
forecast_0132,2025-01-06 12:00:00,6616.857936542355,5566.457674704806,3965.6683789371027
forecast_0133,2025-01-06 13:00:00,6507.314839043053,5317.755929270651,3957.853017081993
forecast_0134,2025-01-06 14:00:00,6507.314839043053,5456.704712123122,3957.853017081993
forecast_0135,2025-01-06 15:00:00,7606.967354302542,5456.704712123122,4268.8990648819745
forecast_0136,2025-01-06 16:00:00,8533.364164563654,7545.8845914804,5975.216908747102
forecast_0137,2025-01-06 17:00:00,9741.807171153388,9447.457407242846,6981.345369675486
forecast_0138,2025-01-06 18:00:00,12311.763198772107,12021.319502113916,9050.217994386914
forecast_0139,2025-01-06 19:00:00,13281.177609614468,14756.548142243028,10621.658675239607
forecast_0140,2025-01-06 20:00:00,13513.191443416188,14945.903569485632,10927.001169914183
forecast_0141,2025-01-06 21:00:00,13673.592106899274,14974.326703546996,11025.697633765361
forecast_0142,2025-01-06 22:00:00,14378.398936107174,15375.405680587943,11507.062214477673
forecast_0143,2025-01-06 23:00:00,15170.25535343134,16188.409508855717,12303.59018141208
forecast_0144,2025-01-07 00:00:00,15546.467104229814,17279.164747406976,12617.468614932044
forecast_0145,2025-01-07 01:00:00,17172.370299804883,18730.77900986712,14989.009927288347
forecast_0146,2025-01-07 02:00:00,17408.361493302058,18879.904905702206,14842.98547473579
forecast_0147,2025-01-07 03:00:00,17408.361493302058,18879.904905702206,14842.98547473579
forecast_0148,2025-01-07 04:00:00,16805.7400084826,18676.131233002325,13798.124320087381
forecast_0149,2025-01-07 05:00:00,16491.679110785437,18343.038639578903,13222.510066126342
forecast_0150,2025-01-07 06:00:00,16394.703207000286,18238.505473480207,13125.380429226876
forecast_0151,2025-01-07 07:00:00,16084.599675225953,18238.505473480207,12944.44651732048
forecast_0152,2025-01-07 08:00:00,15979.37150600381,18712.01614458907,12936.971664383442
forecast_0153,2025-01-07 09:00:00,15979.37150600381,18852.141793085575,12792.719386791206
forecast_0154,2025-01-07 10:00:00,16172.0536857876,18902.641153825676,12707.661715036324
forecast_0155,2025-01-07 11:00:00,16173.08187518815,18902.641153825676,12650.349504244492
forecast_0156,2025-01-07 12:00:00,16172.16994841587,18772.25453336291,12611.94342770692
forecast_0157,2025-01-07 13:00:00,16172.16994841587,18498.587363790597,12380.240741438725
forecast_0158,2025-01-07 14:00:00,16026.25556584444,18371.01990087296,12195.09215195119
forecast_0159,2025-01-07 15:00:00,16026.25556584444,18008.68430469711,12185.776237806613
forecast_0160,2025-01-07 16:00:00,16025.770488221664,17884.888747612502,12185.776237806613
forecast_0161,2025-01-07 17:00:00,16045.358821181813,17884.888747612502,12185.776237806613
forecast_0162,2025-01-07 18:00:00,16437.14999189146,18448.496377245545,12889.149480371487
forecast_0163,2025-01-07 19:00:00,16683.985563765593,18855.906106265382,13815.631991917224
forecast_0164,2025-01-07 20:00:00,17615.411387957614,19061.323232302966,15347.413188540593
forecast_0165,2025-01-07 21:00:00,17655.83866277657,19184.502624482182,15351.36889004604
forecast_0166,2025-01-07 22:00:00,17615.411387957614,19234.56647771455,15478.291267835099
forecast_0167,2025-01-07 23:00:00,17590.72808117092,19234.56647771455,15351.36889004604
forecast_0168,2025-01-08 00:00:00,16997.410551060144,19117.68830187284,15320.7690066909
forecast_0169,2025-01-08 01:00:00,15690.59505634431,18586.417365794965,14028.654200136423
forecast_0170,2025-01-08 02:00:00,15618.999021924597,18388.870690770276,13634.466464673598
forecast_0171,2025-01-08 03:00:00,15355.559006807642,18265.170196943414,13349.213889705698
forecast_0172,2025-01-08 04:00:00,14641.757984810512,17725.60387266806,12833.537765346326
forecast_0173,2025-01-08 05:00:00,14431.99471533741,17725.60387266806,12382.29051481852
forecast_0174,2025-01-08 06:00:00,14391.579873985744,17798.47144827409,12382.29051481852
forecast_0175,2025-01-08 07:00:00,14265.823478972696,18036.502450011583,12766.592465818454
forecast_0176,2025-01-08 08:00:00,14265.823478972696,18016.559179543587,12788.27980909949
forecast_0177,2025-01-08 09:00:00,14278.670060802311,18036.502450011583,12788.27980909949
forecast_0178,2025-01-08 10:00:00,14605.626237418706,18016.559179543587,12688.773527194791
forecast_0179,2025-01-08 11:00:00,15132.655784516242,18171.14584593845,12688.773527194791
forecast_0180,2025-01-08 12:00:00,15291.477957912888,18036.951109696834,12732.820237328018
forecast_0181,2025-01-08 13:00:00,15305.015620016877,18036.951109696834,12862.408416370803
forecast_0182,2025-01-08 14:00:00,15291.477957912888,18036.951109696834,12732.820237328018
forecast_0183,2025-01-08 15:00:00,15002.548780145564,18022.82157586896,12828.02271805846
forecast_0184,2025-01-08 16:00:00,15002.548780145564,18022.82157586896,12585.308357136757
forecast_0185,2025-01-08 17:00:00,15584.276456138994,17507.916561880826,12452.325003528593
forecast_0186,2025-01-08 18:00:00,15826.092790746605,16379.055432720847,12452.325003528593
forecast_0187,2025-01-08 19:00:00,15971.78397139278,16379.055432720847,12531.683943564356
forecast_0188,2025-01-08 20:00:00,15971.78397139278,16885.27294523944,13046.523539905378
forecast_0189,2025-01-08 21:00:00,15763.977394039062,18015.839555903538,13194.617401385785
forecast_0190,2025-01-08 22:00:00,15674.908965228005,18108.169340428034,13715.81737172519
forecast_0191,2025-01-08 23:00:00,15674.908965228005,18313.288271709913,13715.81737172519
forecast_0192,2025-01-09 00:00:00,15460.61351574996,18369.36163655357,13474.664626098895
forecast_0193,2025-01-09 01:00:00,14692.925744578952,18480.345896165927,12780.18640688634
forecast_0194,2025-01-09 02:00:00,14657.626634466618,18387.18049716477,12763.210795299785
forecast_0195,2025-01-09 03:00:00,14657.626634466618,18259.32662503713,12763.210795299785
forecast_0196,2025-01-09 04:00:00,14427.093354122513,18201.055797823374,12678.94631467869
forecast_0197,2025-01-09 05:00:00,14188.247500373229,18190.18345406631,12128.081022189683
forecast_0198,2025-01-09 06:00:00,14188.247500373229,18190.18345406631,11977.096974259457
forecast_0199,2025-01-09 07:00:00,14236.600267614067,16828.558670195154,11977.096974259457
forecast_0200,2025-01-09 08:00:00,14260.799975444712,16828.558670195154,12084.884063945145
forecast_0201,2025-01-09 09:00:00,14260.799975444712,17403.17551068847,12084.884063945145
forecast_0202,2025-01-09 10:00:00,13995.683768828438,17601.39217844736,11999.197584514022
forecast_0203,2025-01-09 11:00:00,13983.15536597647,17900.793315456576,11920.594895920744
forecast_0204,2025-01-09 12:00:00,13995.683768828438,17915.07362996527,11846.830729988862
forecast_0205,2025-01-09 13:00:00,14143.421232635843,18092.00349882399,11747.280333844195
forecast_0206,2025-01-09 14:00:00,14204.366280141548,18092.00349882399,11635.782193840396
forecast_0207,2025-01-09 15:00:00,14510.344410530213,18092.00349882399,11634.487466746812
forecast_0208,2025-01-09 16:00:00,15030.203968298514,16612.439492786732,10919.060009325482
forecast_0209,2025-01-09 17:00:00,15030.203968298514,16612.439492786732,10919.060009325482
forecast_0210,2025-01-09 18:00:00,14658.787446387762,16612.439492786732,10919.060009325482
forecast_0211,2025-01-09 19:00:00,13573.098728567475,15652.66325340156,10622.67196845945
forecast_0212,2025-01-09 20:00:00,13573.098728567475,15652.66325340156,10622.67196845945
forecast_0213,2025-01-09 21:00:00,15449.857424600574,17747.07023573834,12252.995211135712
forecast_0214,2025-01-09 22:00:00,17671.774172723388,19614.94902311358,15357.938899813898
forecast_0215,2025-01-09 23:00:00,19818.268230277645,20195.085584984154,16106.743851033927
forecast_0216,2025-01-10 00:00:00,19906.481808960056,20269.426576907346,16358.991810030133
forecast_0217,2025-01-10 01:00:00,14051.21556824912,14644.905298624022,9943.290694371186
forecast_0218,2025-01-10 02:00:00,14412.455393636257,14929.921058168537,10555.010062335386
forecast_0219,2025-01-10 03:00:00,16189.019939097669,17269.557419461577,12322.29623250663
forecast_0220,2025-01-10 04:00:00,17496.466005852017,18612.482322161028,13197.175177986046
forecast_0221,2025-01-10 05:00:00,17496.466005852017,18612.482322161028,13197.175177986046
forecast_0222,2025-01-10 06:00:00,17426.086285940546,17774.210881498864,12474.065939216927
forecast_0223,2025-01-10 07:00:00,16163.594731869618,15960.611856656524,11326.449604809824
forecast_0224,2025-01-10 08:00:00,13334.362221668627,11995.044583145356,8471.61470133256
forecast_0225,2025-01-10 09:00:00,11244.682951331768,8830.88915898489,6870.467561515592
forecast_0226,2025-01-10 10:00:00,8358.81889400312,5662.677128882569,5144.438025565703
forecast_0227,2025-01-10 11:00:00,6077.821881597984,3675.7033201950117,3282.01639436427
forecast_0228,2025-01-10 12:00:00,4689.581026358566,3176.932240380761,2766.910911032918
forecast_0229,2025-01-10 13:00:00,4236.817441171575,3008.248555121909,2402.264499226867
forecast_0230,2025-01-10 14:00:00,4236.817441171575,3008.248555121909,2402.264499226867
forecast_0231,2025-01-10 15:00:00,5062.796717083927,3760.0033394198845,3166.757249451829
forecast_0232,2025-01-10 16:00:00,5615.793627214483,4120.627199295614,3921.89041946185
forecast_0233,2025-01-10 17:00:00,6326.7192981386725,4379.065210843169,4509.012807417555
forecast_0234,2025-01-10 18:00:00,8099.412800165721,5876.269113105728,5213.645952532906
forecast_0235,2025-01-10 19:00:00,8993.604267857736,6571.004052734617,5599.246929210046
forecast_0236,2025-01-10 20:00:00,9045.352847709255,7213.641697236298,5608.629459207558
forecast_0237,2025-01-10 21:00:00,9045.352847709255,7214.050197126232,5696.847708573565
forecast_0238,2025-01-10 22:00:00,9045.352847709255,7905.293021544188,5841.324205153742
forecast_0239,2025-01-10 23:00:00,9407.67087826227,8127.946491247978,6304.818082054594
forecast_0240,2025-01-11 00:00:00,9698.348282455136,8312.321916827443,6472.153609975036
forecast_0241,2025-01-11 01:00:00,9420.390242230951,8166.950497940249,6376.879541556636
forecast_0242,2025-01-11 02:00:00,9358.1906433911,8079.000855678871,6334.144894208755
forecast_0243,2025-01-11 03:00:00,9358.1906433911,8079.000855678871,6334.144894208755
forecast_0244,2025-01-11 04:00:00,10070.566547973944,8465.881540914055,6304.730024849293
forecast_0245,2025-01-11 05:00:00,10070.566547973944,8465.881540914055,6276.839788074316
forecast_0246,2025-01-11 06:00:00,8376.806265424799,6989.167171053596,5566.46890880199
forecast_0247,2025-01-11 07:00:00,8259.113610105514,6989.167171053596,5324.239030215873
forecast_0248,2025-01-11 08:00:00,8236.745465265612,6683.721032414144,5138.113944106537
forecast_0249,2025-01-11 09:00:00,7739.90843822915,5928.174706910972,4499.802596411349
forecast_0250,2025-01-11 10:00:00,6305.416833024488,4368.51722463687,3107.2275785453103
forecast_0251,2025-01-11 11:00:00,5088.971326767492,3571.988315097021,2469.7942432211166
forecast_0252,2025-01-11 12:00:00,3847.109912675924,2505.388793732767,1795.7290427203993
forecast_0253,2025-01-11 13:00:00,3619.8786281053112,2256.9093794735354,1630.8622152750831
forecast_0254,2025-01-11 14:00:00,3619.8786281053112,2256.9093794735354,1630.8622152750831
forecast_0255,2025-01-11 15:00:00,4154.0338530400595,2624.0721416111337,1880.347902293608
forecast_0256,2025-01-11 16:00:00,4211.144291121094,2687.3707104907908,2015.8169747254506
forecast_0257,2025-01-11 17:00:00,4699.184443649035,2842.555873865749,2321.9091439169833
forecast_0258,2025-01-11 18:00:00,7122.464605554753,5349.021422388932,4074.8069478393645
forecast_0259,2025-01-11 19:00:00,9417.743855984018,7457.492680653432,5478.495713597547
forecast_0260,2025-01-11 20:00:00,9548.863146854314,8275.571829271921,5987.108754345334
forecast_0261,2025-01-11 21:00:00,9799.758819717581,8329.935012338496,6370.829905651008
forecast_0262,2025-01-11 22:00:00,10416.724439263875,9517.263494267867,7066.932348663048
forecast_0263,2025-01-11 23:00:00,12670.401129676009,13294.425149304365,9241.060211991522
forecast_0264,2025-01-12 00:00:00,12963.39182539683,14122.215091155327,9399.774624678146
forecast_0265,2025-01-12 01:00:00,9755.568310126066,9309.372662210411,6551.537774177161
forecast_0266,2025-01-12 02:00:00,10188.626629398492,10546.437825759438,6905.518873179013
forecast_0267,2025-01-12 03:00:00,11287.683990118048,13208.422853841108,8392.46399251742
forecast_0268,2025-01-12 04:00:00,12152.840649060738,14450.417767163635,8712.636935777791
forecast_0269,2025-01-12 05:00:00,14405.894175132735,15114.019133664973,10251.982228130133
forecast_0270,2025-01-12 06:00:00,14831.68052273255,15749.418208569237,10471.447096728856
forecast_0271,2025-01-12 07:00:00,15014.93462132171,15854.943689554986,10564.360751091297
forecast_0272,2025-01-12 08:00:00,15563.156159989578,16718.215387780147,10676.780083649282
forecast_0273,2025-01-12 09:00:00,15563.156159989578,16718.215387780147,10676.780083649282
forecast_0274,2025-01-12 10:00:00,12802.410108932854,14681.328030797775,9409.798087926545
forecast_0275,2025-01-12 11:00:00,11392.207327991227,14416.678038264847,8742.315649247983
forecast_0276,2025-01-12 12:00:00,9766.087957762378,12113.09326116033,6938.141784270361
forecast_0277,2025-01-12 13:00:00,9766.087957762378,12113.09326116033,6938.141784270361
forecast_0278,2025-01-12 14:00:00,10427.854150545587,14329.170207030606,8640.582320799951
forecast_0279,2025-01-12 15:00:00,10803.472849067271,14433.516950426192,8908.140105650375
forecast_0280,2025-01-12 16:00:00,11346.429668410556,14510.547562032838,9503.899246397861
forecast_0281,2025-01-12 17:00:00,11934.615577366616,14915.167620383347,10106.482107568258
forecast_0282,2025-01-12 18:00:00,12641.654642444984,15204.002247120085,10507.453222404645
forecast_0283,2025-01-12 19:00:00,13184.465650662649,15321.276133122361,10558.340423264863
forecast_0284,2025-01-12 20:00:00,14335.852555313066,16838.99096216913,11174.302832597828
forecast_0285,2025-01-12 21:00:00,14902.459716100966,18263.398302568356,11887.68708860832
forecast_0286,2025-01-12 22:00:00,15134.587580332744,18263.398302568356,11887.68708860832
forecast_0287,2025-01-12 23:00:00,15230.118664239037,18403.816560904957,12172.584227127232
forecast_0288,2025-01-13 00:00:00,15657.65271588932,18142.382185545805,12106.04357255054
forecast_0289,2025-01-13 01:00:00,18608.209615636795,19666.531657642503,15463.358165636408
forecast_0290,2025-01-13 02:00:00,19241.470785460348,20383.61625371613,15847.101398771798
forecast_0291,2025-01-13 03:00:00,19909.254815536297,21016.16880971346,16578.323052794003
forecast_0292,2025-01-13 04:00:00,20388.2305183532,21253.107432827906,17565.519145626662
forecast_0293,2025-01-13 05:00:00,20388.2305183532,21262.689029800014,17612.539137574924
forecast_0294,2025-01-13 06:00:00,20336.336682320565,21519.93092154886,17612.539137574924
forecast_0295,2025-01-13 07:00:00,20328.0145787774,21519.93092154886,17612.539137574924
forecast_0296,2025-01-13 08:00:00,19923.025158233613,21233.753601308257,16783.37135952353
forecast_0297,2025-01-13 09:00:00,18399.476859502665,20468.089299290696,15780.325059239578
forecast_0298,2025-01-13 10:00:00,18319.932431594505,20234.807302412395,15776.378588584339
forecast_0299,2025-01-13 11:00:00,17909.926042924148,20176.77412477608,15718.034521499369
forecast_0300,2025-01-13 12:00:00,15091.982160755697,18716.241792174103,12544.513797570065
forecast_0301,2025-01-13 13:00:00,13747.637106314152,16364.456848391328,11299.075155898236
forecast_0302,2025-01-13 14:00:00,13513.51684494976,15362.62713347735,10827.880521468933
forecast_0303,2025-01-13 15:00:00,13513.51684494976,15362.62713347735,10827.880521468933
forecast_0304,2025-01-13 16:00:00,13904.99323479975,15322.815593508696,11265.682923287623
forecast_0305,2025-01-13 17:00:00,13904.99323479975,15215.167831228837,11265.682923287623
forecast_0306,2025-01-13 18:00:00,13668.50269489998,15185.113848916326,11236.299064928717
forecast_0307,2025-01-13 19:00:00,13668.50269489998,15185.113848916326,11236.299064928717
forecast_0308,2025-01-13 20:00:00,15029.422842573169,17914.67493244564,13108.670291122056
forecast_0309,2025-01-13 21:00:00,15138.276981651929,18561.540893487185,14408.042628973088
forecast_0310,2025-01-13 22:00:00,16027.851461385637,18744.83909269162,15330.968386911349
forecast_0311,2025-01-13 23:00:00,16778.06598493836,19105.098411663486,15674.030745366057
forecast_0312,2025-01-14 00:00:00,17289.98359037331,19168.30127841104,15815.663099865265
forecast_0313,2025-01-14 01:00:00,17072.904899761597,19101.34164786033,15753.140370635983
forecast_0314,2025-01-14 02:00:00,17042.90665317532,19094.566861914944,15743.59918663981
forecast_0315,2025-01-14 03:00:00,16961.55709081366,18660.6733055213,15788.906905368409
